skeleton-id,filename,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,branch-distance
4.0,test_image_16.png,2064.0,2675.0,2064.0,2685.0,10.0
4.0,test_image_16.png,2064.0,2675.0,2086.0,2681.0,28.142135623730958
4.0,test_image_16.png,2064.0,2685.0,2086.0,2681.0,25.89949493661167
4.0,test_image_16.png,2086.0,2681.0,2126.0,2682.0,40.41421356237309
4.0,test_image_16.png,2126.0,2682.0,2133.0,2693.0,15.071067811865477
4.0,test_image_16.png,2126.0,2682.0,2151.0,2681.0,27.89949493661167
4.0,test_image_16.png,2150.0,2704.0,2158.0,2701.0,9.242640687119286
4.0,test_image_16.png,2151.0,2681.0,2158.0,2701.0,22.899494936611667
4.0,test_image_16.png,2151.0,2681.0,2178.0,2682.0,29.899494936611667
4.0,test_image_16.png,2158.0,2701.0,2163.0,2704.0,6.242640687119286
4.0,test_image_16.png,2163.0,2704.0,2167.0,2702.0,5.414213562373095
4.0,test_image_16.png,2163.0,2704.0,2165.0,2710.0,6.82842712474619
4.0,test_image_16.png,2178.0,2682.0,2178.0,2698.0,16.0
4.0,test_image_16.png,2178.0,2682.0,2229.0,2690.0,54.31370849898475
4.0,test_image_16.png,2228.0,2705.0,2229.0,2690.0,15.414213562373096
4.0,test_image_16.png,2229.0,2690.0,2242.0,2690.0,13.0
4.0,test_image_16.png,2242.0,2686.0,2243.0,2688.0,2.414213562373095
4.0,test_image_16.png,2242.0,2690.0,2243.0,2688.0,2.414213562373095
4.0,test_image_16.png,2242.0,2690.0,2246.0,2696.0,7.65685424949238
4.0,test_image_16.png,2243.0,2688.0,2291.0,2691.0,51.72792206135784
4.0,test_image_16.png,2284.0,2709.0,2287.0,2708.0,3.414213562373095
4.0,test_image_16.png,2287.0,2708.0,2291.0,2691.0,18.656854249492383
4.0,test_image_16.png,2287.0,2708.0,2288.0,2710.0,2.414213562373095
4.0,test_image_16.png,2291.0,2691.0,2317.0,2688.0,28.071067811865476
4.0,test_image_16.png,2317.0,2688.0,2328.0,2686.0,13.242640687119286
4.0,test_image_16.png,2317.0,2688.0,2319.0,2697.0,9.82842712474619
0.0,test_image_17.png,432.0,1918.0,449.0,1921.0,18.242640687119284
1.0,test_image_17.png,435.0,2472.0,445.0,2469.0,11.242640687119287
1.0,test_image_17.png,445.0,2464.0,445.0,2469.0,5.0
1.0,test_image_17.png,445.0,2469.0,475.0,2468.0,31.242640687119287
0.0,test_image_17.png,449.0,1921.0,549.0,1909.0,112.87005768508878
0.0,test_image_17.png,449.0,1921.0,519.0,1950.0,86.69848480983497
2.0,test_image_17.png,458.0,1411.0,476.0,1407.0,19.656854249492383
3.0,test_image_17.png,474.0,898.0,505.0,892.0,33.48528137423857
1.0,test_image_17.png,475.0,2468.0,505.0,2454.0,37.55634918610404
1.0,test_image_17.png,475.0,2468.0,658.0,2531.0,223.72287142747456
2.0,test_image_17.png,476.0,1407.0,561.0,1315.0,138.23759005323586
2.0,test_image_17.png,476.0,1407.0,481.0,1407.0,5.0
2.0,test_image_17.png,481.0,1407.0,589.0,1414.0,115.62741699796949
2.0,test_image_17.png,481.0,1407.0,511.0,1455.0,61.012193308819725
3.0,test_image_17.png,505.0,892.0,589.0,878.0,95.11269837220809
3.0,test_image_17.png,505.0,892.0,543.0,940.0,66.66904755831209
1.0,test_image_17.png,505.0,2454.0,544.0,2424.0,56.11269837220807
1.0,test_image_17.png,505.0,2454.0,554.0,2446.0,58.45584412271568
4.0,test_image_17.png,512.0,397.0,520.0,397.0,8.82842712474619
0.0,test_image_17.png,519.0,1950.0,549.0,1909.0,54.59797974644664
0.0,test_image_17.png,519.0,1950.0,525.0,1956.0,9.65685424949238
4.0,test_image_17.png,520.0,397.0,649.0,485.0,170.72287142747467
4.0,test_image_17.png,520.0,397.0,1072.0,304.0,609.3330444827423
0.0,test_image_17.png,525.0,1956.0,571.0,2006.0,74.91168824543136
0.0,test_image_17.png,525.0,1956.0,583.0,1953.0,60.89949493661165
1.0,test_image_17.png,544.0,2424.0,583.0,2390.0,56.59797974644663
1.0,test_image_17.png,544.0,2424.0,554.0,2446.0,26.142135623730955
0.0,test_image_17.png,549.0,1909.0,782.0,1841.0,261.1665222413708
1.0,test_image_17.png,554.0,2446.0,632.0,2434.0,82.97056274847711
0.0,test_image_17.png,583.0,1953.0,606.0,1949.0,25.242640687119287
0.0,test_image_17.png,583.0,1953.0,640.0,2011.0,86.29646455628158
1.0,test_image_17.png,583.0,2390.0,588.0,2374.0,18.07106781186548
1.0,test_image_17.png,583.0,2390.0,599.0,2395.0,18.071067811865476
1.0,test_image_17.png,588.0,2374.0,616.0,2339.0,50.11269837220807
1.0,test_image_17.png,588.0,2374.0,706.0,2395.0,134.15432893255064
3.0,test_image_17.png,589.0,878.0,1128.0,853.0,583.9066376115491
3.0,test_image_17.png,589.0,878.0,641.0,937.0,85.2253967444161
2.0,test_image_17.png,589.0,1414.0,718.0,1499.0,168.3086578651016
2.0,test_image_17.png,589.0,1414.0,619.0,1407.0,32.89949493661167
0.0,test_image_17.png,606.0,1949.0,632.0,1944.0,28.656854249492383
0.0,test_image_17.png,606.0,1949.0,623.0,1970.0,29.798989873223338
2.0,test_image_17.png,619.0,1407.0,830.0,1281.0,269.6345596729066
2.0,test_image_17.png,619.0,1407.0,708.0,1409.0,93.14213562373094
0.0,test_image_17.png,632.0,1944.0,677.0,1931.0,52.97056274847714
0.0,test_image_17.png,632.0,1944.0,689.0,1970.0,71.28427124746189
1.0,test_image_17.png,632.0,2434.0,653.0,2399.0,44.28427124746189
1.0,test_image_17.png,632.0,2434.0,732.0,2411.0,112.59797974644661
0.0,test_image_17.png,677.0,1931.0,747.0,1914.0,77.62741699796949
0.0,test_image_17.png,677.0,1931.0,695.0,1964.0,41.62741699796952
0.0,test_image_17.png,689.0,1970.0,695.0,1964.0,9.071067811865476
0.0,test_image_17.png,689.0,1970.0,689.0,1972.0,2.0
0.0,test_image_17.png,695.0,1964.0,700.0,1966.0,5.82842712474619
2.0,test_image_17.png,708.0,1409.0,758.0,1444.0,69.18376618407355
2.0,test_image_17.png,708.0,1409.0,749.0,1411.0,44.31370849898475
1.0,test_image_17.png,732.0,2411.0,733.0,2402.0,9.414213562373096
1.0,test_image_17.png,732.0,2411.0,1122.0,2326.0,439.89444430272897
0.0,test_image_17.png,747.0,1914.0,751.0,1886.0,32.97056274847714
0.0,test_image_17.png,747.0,1914.0,1169.0,1963.0,469.9777054234145
2.0,test_image_17.png,749.0,1411.0,804.0,1437.0,69.28427124746187
2.0,test_image_17.png,749.0,1411.0,846.0,1394.0,105.69848480983498
2.0,test_image_17.png,846.0,1394.0,849.0,1383.0,12.242640687119286
2.0,test_image_17.png,846.0,1394.0,874.0,1399.0,30.07106781186548
2.0,test_image_17.png,874.0,1399.0,875.0,1412.0,13.414213562373096
2.0,test_image_17.png,874.0,1399.0,1202.0,1380.0,343.3259018078047
0.0,test_image_18.png,471.0,928.0,485.0,931.0,15.242640687119286
0.0,test_image_18.png,472.0,912.0,484.0,911.0,12.414213562373096
1.0,test_image_18.png,478.0,2434.0,507.0,2418.0,38.79898987322333
0.0,test_image_18.png,484.0,911.0,542.0,896.0,64.79898987322332
0.0,test_image_18.png,484.0,911.0,485.0,931.0,21.242640687119287
0.0,test_image_18.png,485.0,931.0,503.0,967.0,44.62741699796951
1.0,test_image_18.png,493.0,2455.0,497.0,2464.0,10.65685424949238
1.0,test_image_18.png,493.0,2474.0,493.0,2475.0,2.414213562373095
1.0,test_image_18.png,493.0,2474.0,493.0,2475.0,1.0
1.0,test_image_18.png,493.0,2474.0,497.0,2464.0,11.656854249492381
1.0,test_image_18.png,493.0,2475.0,494.0,2477.0,2.414213562373095
1.0,test_image_18.png,497.0,2464.0,510.0,2465.0,13.414213562373096
1.0,test_image_18.png,507.0,2418.0,510.0,2407.0,12.242640687119286
1.0,test_image_18.png,507.0,2418.0,630.0,2392.0,133.76955262170043
1.0,test_image_18.png,510.0,2465.0,510.0,2478.0,13.828427124746192
1.0,test_image_18.png,510.0,2465.0,516.0,2462.0,7.242640687119285
1.0,test_image_18.png,513.0,2458.0,516.0,2462.0,5.242640687119286
1.0,test_image_18.png,516.0,2462.0,526.0,2461.0,10.414213562373096
2.0,test_image_18.png,518.0,399.0,559.0,415.0,48.455844122715696
1.0,test_image_18.png,526.0,2461.0,529.0,2451.0,11.242640687119286
1.0,test_image_18.png,526.0,2461.0,584.0,2452.0,63.97056274847712
3.0,test_image_18.png,536.0,1938.0,561.0,1935.0,26.242640687119284
1.0,test_image_18.png,539.0,2445.0,584.0,2445.0,56.698484809834966
0.0,test_image_18.png,542.0,896.0,896.0,811.0,414.36248173426463
0.0,test_image_18.png,542.0,896.0,634.0,922.0,103.35533905932736
3.0,test_image_18.png,551.0,1949.0,561.0,1954.0,12.071067811865477
3.0,test_image_18.png,555.0,1964.0,561.0,1954.0,12.485281374238571
2.0,test_image_18.png,559.0,415.0,653.0,476.0,131.0243866176394
2.0,test_image_18.png,559.0,415.0,579.0,407.0,25.07106781186548
2.0,test_image_18.png,561.0,397.0,579.0,407.0,23.313708498984763
3.0,test_image_18.png,561.0,1935.0,567.0,1916.0,21.485281374238575
3.0,test_image_18.png,561.0,1935.0,569.0,1942.0,10.899494936611667
3.0,test_image_18.png,561.0,1954.0,569.0,1951.0,9.242640687119286
3.0,test_image_18.png,569.0,1942.0,569.0,1951.0,9.0
3.0,test_image_18.png,569.0,1942.0,588.0,1937.0,21.071067811865476
3.0,test_image_18.png,569.0,1951.0,624.0,1968.0,62.0416305603426
2.0,test_image_18.png,579.0,407.0,596.0,405.0,17.82842712474619
1.0,test_image_18.png,584.0,2445.0,584.0,2452.0,7.0
1.0,test_image_18.png,584.0,2445.0,639.0,2422.0,64.5269119345812
1.0,test_image_18.png,584.0,2452.0,626.0,2476.0,51.941125496954264
3.0,test_image_18.png,588.0,1937.0,590.0,1932.0,5.82842712474619
3.0,test_image_18.png,588.0,1937.0,590.0,1938.0,2.414213562373095
2.0,test_image_18.png,596.0,405.0,598.0,401.0,4.82842712474619
2.0,test_image_18.png,596.0,405.0,625.0,425.0,37.8700576850888
3.0,test_image_18.png,600.0,1943.0,607.0,1943.0,7.82842712474619
4.0,test_image_18.png,606.0,1875.0,1019.0,1742.0,470.575685169861
3.0,test_image_18.png,607.0,1943.0,608.0,1933.0,10.414213562373096
3.0,test_image_18.png,607.0,1943.0,636.0,1955.0,35.14213562373095
3.0,test_image_18.png,613.0,1930.0,672.0,1923.0,61.89949493661166
3.0,test_image_18.png,619.0,1893.0,676.0,1916.0,67.69848480983497
1.0,test_image_18.png,619.0,2495.0,627.0,2495.0,8.82842712474619
3.0,test_image_18.png,624.0,1968.0,649.0,1987.0,42.970562748477136
3.0,test_image_18.png,624.0,1968.0,636.0,1968.0,12.0
2.0,test_image_18.png,625.0,425.0,653.0,476.0,62.597979746446626
2.0,test_image_18.png,625.0,425.0,654.0,432.0,31.89949493661167
1.0,test_image_18.png,626.0,2476.0,627.0,2495.0,19.414213562373096
1.0,test_image_18.png,626.0,2476.0,697.0,2474.0,72.65685424949238
1.0,test_image_18.png,627.0,2495.0,742.0,2569.0,148.58073580374352
1.0,test_image_18.png,630.0,2392.0,857.0,2396.0,242.25483399593918
1.0,test_image_18.png,630.0,2392.0,632.0,2401.0,9.82842712474619
0.0,test_image_18.png,634.0,922.0,837.0,847.0,241.37972567696704
0.0,test_image_18.png,634.0,922.0,670.0,937.0,43.970562748477136
3.0,test_image_18.png,636.0,1955.0,636.0,1968.0,13.0
3.0,test_image_18.png,636.0,1955.0,674.0,1946.0,41.72792206135785
3.0,test_image_18.png,636.0,1968.0,649.0,1987.0,25.55634918610405
1.0,test_image_18.png,636.0,2407.0,639.0,2422.0,16.242640687119284
1.0,test_image_18.png,639.0,2422.0,780.0,2446.0,152.11269837220817
3.0,test_image_18.png,649.0,1987.0,677.0,2003.0,34.627416997969526
2.0,test_image_18.png,653.0,476.0,676.0,477.0,23.414213562373096
2.0,test_image_18.png,654.0,432.0,682.0,431.0,30.65685424949238
2.0,test_image_18.png,654.0,432.0,684.0,460.0,46.284271247461895
0.0,test_image_18.png,670.0,937.0,673.0,929.0,9.242640687119284
0.0,test_image_18.png,670.0,937.0,727.0,945.0,62.31370849898476
3.0,test_image_18.png,672.0,1923.0,676.0,1916.0,8.65685424949238
3.0,test_image_18.png,672.0,1923.0,674.0,1946.0,24.656854249492383
3.0,test_image_18.png,674.0,1946.0,679.0,1946.0,5.0
2.0,test_image_18.png,676.0,477.0,705.0,499.0,45.97056274847714
2.0,test_image_18.png,676.0,477.0,684.0,474.0,9.242640687119286
3.0,test_image_18.png,676.0,1916.0,698.0,1915.0,22.414213562373096
3.0,test_image_18.png,677.0,2003.0,682.0,2022.0,21.071067811865476
3.0,test_image_18.png,677.0,2003.0,773.0,2061.0,122.95331880577392
3.0,test_image_18.png,679.0,1946.0,701.0,1940.0,25.071067811865476
3.0,test_image_18.png,679.0,1946.0,709.0,1954.0,38.970562748477136
2.0,test_image_18.png,682.0,431.0,746.0,418.0,70.79898987322332
2.0,test_image_18.png,682.0,431.0,689.0,459.0,30.89949493661167
2.0,test_image_18.png,684.0,460.0,684.0,474.0,14.0
2.0,test_image_18.png,684.0,460.0,689.0,459.0,5.414213562373095
2.0,test_image_18.png,684.0,474.0,705.0,487.0,26.384776310850242
2.0,test_image_18.png,689.0,459.0,762.0,457.0,80.45584412271569
1.0,test_image_18.png,697.0,2474.0,751.0,2463.0,67.38477631085023
1.0,test_image_18.png,697.0,2474.0,724.0,2479.0,29.07106781186548
3.0,test_image_18.png,698.0,1915.0,863.0,1857.0,196.68124086713198
3.0,test_image_18.png,698.0,1915.0,704.0,1919.0,7.656854249492381
3.0,test_image_18.png,701.0,1940.0,704.0,1919.0,22.242640687119287
3.0,test_image_18.png,701.0,1940.0,709.0,1954.0,17.313708498984763
3.0,test_image_18.png,704.0,1919.0,743.0,1912.0,41.89949493661166
2.0,test_image_18.png,705.0,487.0,705.0,499.0,12.0
2.0,test_image_18.png,705.0,487.0,822.0,502.0,126.52691193458114
2.0,test_image_18.png,705.0,499.0,938.0,621.0,284.9482681718912
3.0,test_image_18.png,709.0,1954.0,737.0,1957.0,29.242640687119287
3.0,test_image_18.png,716.0,2061.0,773.0,2061.0,60.313708498984745
1.0,test_image_18.png,724.0,2479.0,792.0,2560.0,116.19595949289321
1.0,test_image_18.png,724.0,2479.0,751.0,2463.0,35.97056274847714
0.0,test_image_18.png,727.0,945.0,837.0,847.0,161.1370849898476
0.0,test_image_18.png,727.0,945.0,828.0,954.0,105.55634918610403
3.0,test_image_18.png,737.0,1957.0,780.0,1945.0,48.55634918610404
3.0,test_image_18.png,737.0,1957.0,899.0,2021.0,189.68124086713206
1.0,test_image_18.png,742.0,2569.0,792.0,2560.0,57.14213562373094
1.0,test_image_18.png,742.0,2569.0,916.0,2650.0,212.23759005323615
3.0,test_image_18.png,743.0,1912.0,863.0,1857.0,149.22539674441623
3.0,test_image_18.png,743.0,1912.0,763.0,1919.0,23.48528137423857
2.0,test_image_18.png,746.0,418.0,762.0,457.0,46.21320343559642
2.0,test_image_18.png,746.0,418.0,756.0,418.0,10.0
1.0,test_image_18.png,751.0,2463.0,768.0,2461.0,17.82842712474619
2.0,test_image_18.png,756.0,418.0,766.0,395.0,27.142135623730955
2.0,test_image_18.png,756.0,418.0,793.0,422.0,38.65685424949238
2.0,test_image_18.png,762.0,457.0,828.0,456.0,69.72792206135784
3.0,test_image_18.png,763.0,1919.0,790.0,1913.0,31.72792206135786
3.0,test_image_18.png,763.0,1919.0,782.0,1929.0,24.899494936611667
1.0,test_image_18.png,768.0,2461.0,780.0,2446.0,19.970562748477146
1.0,test_image_18.png,768.0,2461.0,797.0,2466.0,34.14213562373095
3.0,test_image_18.png,773.0,2061.0,776.0,2062.0,3.414213562373095
3.0,test_image_18.png,776.0,2062.0,778.0,2070.0,8.82842712474619
3.0,test_image_18.png,776.0,2062.0,1031.0,2132.0,285.65180361560925
3.0,test_image_18.png,780.0,1945.0,782.0,1929.0,16.82842712474619
3.0,test_image_18.png,780.0,1945.0,825.0,1958.0,50.384776310850235
1.0,test_image_18.png,780.0,2446.0,794.0,2446.0,14.0
3.0,test_image_18.png,782.0,1929.0,790.0,1928.0,8.414213562373096
3.0,test_image_18.png,790.0,1913.0,790.0,1928.0,15.0
3.0,test_image_18.png,790.0,1913.0,813.0,1911.0,23.82842712474619
3.0,test_image_18.png,790.0,1928.0,817.0,1929.0,29.899494936611667
1.0,test_image_18.png,792.0,2560.0,928.0,2577.0,148.01219330881975
2.0,test_image_18.png,793.0,422.0,857.0,375.0,93.42640687119281
2.0,test_image_18.png,793.0,422.0,809.0,428.0,19.071067811865476
1.0,test_image_18.png,794.0,2446.0,810.0,2437.0,20.313708498984763
1.0,test_image_18.png,794.0,2446.0,797.0,2466.0,21.242640687119287
1.0,test_image_18.png,797.0,2466.0,824.0,2468.0,27.82842712474619
2.0,test_image_18.png,809.0,428.0,851.0,415.0,47.97056274847713
2.0,test_image_18.png,809.0,428.0,828.0,456.0,36.45584412271571
1.0,test_image_18.png,810.0,2437.0,857.0,2396.0,70.42640687119282
1.0,test_image_18.png,810.0,2437.0,834.0,2445.0,27.899494936611667
3.0,test_image_18.png,813.0,1911.0,909.0,1899.0,107.35533905932733
3.0,test_image_18.png,813.0,1911.0,817.0,1929.0,19.65685424949238
3.0,test_image_18.png,817.0,1929.0,844.0,1941.0,33.72792206135786
1.0,test_image_18.png,824.0,2468.0,834.0,2445.0,27.142135623730955
1.0,test_image_18.png,824.0,2468.0,874.0,2478.0,54.97056274847712
3.0,test_image_18.png,825.0,1958.0,863.0,1942.0,59.45584412271568
3.0,test_image_18.png,825.0,1958.0,844.0,1941.0,27.798989873223338
2.0,test_image_18.png,828.0,456.0,836.0,456.0,8.0
0.0,test_image_18.png,828.0,954.0,920.0,861.0,143.9949493661166
0.0,test_image_18.png,828.0,954.0,854.0,965.0,30.55634918610405
1.0,test_image_18.png,834.0,2445.0,871.0,2450.0,39.89949493661166
2.0,test_image_18.png,836.0,456.0,857.0,456.0,24.07106781186548
2.0,test_image_18.png,836.0,456.0,836.0,458.0,2.0
0.0,test_image_18.png,837.0,847.0,892.0,838.0,60.38477631085023
3.0,test_image_18.png,844.0,1941.0,863.0,1942.0,19.414213562373096
2.0,test_image_18.png,851.0,415.0,864.0,392.0,28.384776310850242
2.0,test_image_18.png,851.0,415.0,885.0,417.0,35.65685424949238
0.0,test_image_18.png,854.0,965.0,911.0,990.0,95.84062043356589
0.0,test_image_18.png,854.0,965.0,891.0,970.0,39.071067811865476
1.0,test_image_18.png,857.0,2396.0,1049.0,2379.0,207.32590180780457
3.0,test_image_18.png,863.0,1857.0,958.0,1837.0,104.11269837220807
3.0,test_image_18.png,863.0,1942.0,894.0,1937.0,33.071067811865476
1.0,test_image_18.png,871.0,2450.0,902.0,2449.0,33.65685424949238
1.0,test_image_18.png,871.0,2450.0,874.0,2478.0,29.242640687119287
1.0,test_image_18.png,874.0,2478.0,919.0,2489.0,49.556349186104036
2.0,test_image_18.png,885.0,417.0,920.0,402.0,42.384776310850235
2.0,test_image_18.png,885.0,417.0,894.0,434.0,20.727922061357862
0.0,test_image_18.png,891.0,970.0,903.0,952.0,22.970562748477146
0.0,test_image_18.png,891.0,970.0,911.0,990.0,31.798989873223338
3.0,test_image_18.png,894.0,1937.0,909.0,1899.0,44.21320343559643
3.0,test_image_18.png,894.0,1937.0,931.0,1934.0,39.07106781186547
3.0,test_image_18.png,899.0,2021.0,1395.0,2067.0,542.1492782986682
3.0,test_image_18.png,899.0,2021.0,1031.0,2132.0,190.27922061357884
1.0,test_image_18.png,902.0,2449.0,905.0,2440.0,10.242640687119286
1.0,test_image_18.png,902.0,2449.0,960.0,2485.0,78.76955262170044
3.0,test_image_18.png,909.0,1899.0,937.0,1893.0,30.485281374238575
0.0,test_image_18.png,911.0,990.0,953.0,1000.0,46.14213562373095
1.0,test_image_18.png,919.0,2489.0,1022.0,2580.0,148.8944443027283
1.0,test_image_18.png,919.0,2489.0,960.0,2485.0,42.656854249492376
2.0,test_image_18.png,920.0,402.0,1049.0,309.0,180.40916292848976
2.0,test_image_18.png,920.0,402.0,929.0,413.0,15.313708498984763
3.0,test_image_18.png,931.0,1934.0,951.0,1928.0,23.07106781186548
3.0,test_image_18.png,931.0,1934.0,994.0,1994.0,94.88225099390847
3.0,test_image_18.png,937.0,1893.0,973.0,1881.0,42.970562748477136
3.0,test_image_18.png,937.0,1893.0,963.0,1904.0,30.55634918610405
3.0,test_image_18.png,951.0,1928.0,963.0,1904.0,28.970562748477146
3.0,test_image_18.png,951.0,1928.0,993.0,1934.0,44.48528137423857
0.0,test_image_18.png,953.0,1000.0,973.0,1039.0,50.213203435596405
0.0,test_image_18.png,953.0,1000.0,982.0,992.0,32.31370849898477
3.0,test_image_18.png,958.0,1837.0,959.0,1837.0,1.0
3.0,test_image_18.png,958.0,1837.0,959.0,1837.0,2.414213562373095
3.0,test_image_18.png,959.0,1837.0,1049.0,1829.0,96.3847763108502
1.0,test_image_18.png,960.0,2485.0,981.0,2487.0,21.82842712474619
3.0,test_image_18.png,963.0,1904.0,967.0,1904.0,4.0
3.0,test_image_18.png,967.0,1904.0,973.0,1881.0,25.48528137423857
3.0,test_image_18.png,967.0,1904.0,993.0,1910.0,29.071067811865476
3.0,test_image_18.png,973.0,1881.0,1022.0,1849.0,63.42640687119282
1.0,test_image_18.png,981.0,2487.0,1021.0,2455.0,55.01219330881973
1.0,test_image_18.png,981.0,2487.0,1013.0,2499.0,38.72792206135785
0.0,test_image_18.png,982.0,992.0,987.0,971.0,23.07106781186548
0.0,test_image_18.png,982.0,992.0,1051.0,993.0,71.07106781186548
3.0,test_image_18.png,993.0,1910.0,999.0,1930.0,22.485281374238575
3.0,test_image_18.png,993.0,1910.0,1084.0,1879.0,105.01219330881972
3.0,test_image_18.png,993.0,1934.0,999.0,1989.0,60.79898987322331
3.0,test_image_18.png,993.0,1934.0,999.0,1930.0,7.65685424949238
3.0,test_image_18.png,994.0,1994.0,1008.0,2010.0,24.142135623730955
3.0,test_image_18.png,994.0,1994.0,999.0,1989.0,7.0710678118654755
3.0,test_image_18.png,999.0,1930.0,1029.0,1933.0,31.242640687119287
3.0,test_image_18.png,999.0,1989.0,1003.0,1991.0,4.82842712474619
1.0,test_image_18.png,1013.0,2499.0,1029.0,2497.0,17.414213562373096
1.0,test_image_18.png,1013.0,2499.0,1022.0,2521.0,25.72792206135786
1.0,test_image_18.png,1022.0,2521.0,1023.0,2531.0,11.242640687119286
1.0,test_image_18.png,1022.0,2521.0,1053.0,2517.0,33.48528137423857
3.0,test_image_18.png,1029.0,1933.0,1072.0,1924.0,55.4558441227157
3.0,test_image_18.png,1029.0,1933.0,1058.0,1941.0,34.65685424949238
1.0,test_image_18.png,1029.0,2497.0,1096.0,2498.0,72.97056274847712
1.0,test_image_18.png,1029.0,2497.0,1053.0,2517.0,34.627416997969526
3.0,test_image_18.png,1031.0,2132.0,1057.0,2138.0,28.48528137423857
1.0,test_image_18.png,1049.0,2379.0,1052.0,2385.0,7.242640687119285
1.0,test_image_18.png,1049.0,2379.0,1165.0,2435.0,140.0243866176394
0.0,test_image_18.png,1051.0,993.0,1056.0,982.0,13.071067811865477
0.0,test_image_18.png,1051.0,993.0,1515.0,948.0,520.605122421384
1.0,test_image_18.png,1053.0,2517.0,1066.0,2522.0,15.656854249492383
3.0,test_image_18.png,1058.0,1941.0,1157.0,1967.0,112.59797974644663
3.0,test_image_18.png,1058.0,1941.0,1072.0,1930.0,19.72792206135786
1.0,test_image_18.png,1066.0,2522.0,1096.0,2518.0,32.242640687119284
1.0,test_image_18.png,1066.0,2522.0,1087.0,2552.0,38.698484809834994
3.0,test_image_18.png,1072.0,1924.0,1072.0,1930.0,6.0
3.0,test_image_18.png,1072.0,1924.0,1102.0,1904.0,38.284271247461895
3.0,test_image_18.png,1072.0,1930.0,1264.0,1924.0,201.9411254969543
1.0,test_image_18.png,1096.0,2498.0,1096.0,2518.0,20.0
1.0,test_image_18.png,1096.0,2498.0,1099.0,2498.0,3.0
1.0,test_image_18.png,1096.0,2518.0,1103.0,2518.0,7.0
1.0,test_image_18.png,1103.0,2518.0,1764.0,2513.0,729.203102167831
1.0,test_image_18.png,1103.0,2518.0,1130.0,2515.0,29.899494936611667
3.0,test_image_18.png,1157.0,1967.0,1175.0,1955.0,27.07106781186548
3.0,test_image_18.png,1157.0,1967.0,1176.0,1973.0,22.07106781186548
3.0,test_image_18.png,1176.0,1973.0,1177.0,1985.0,12.414213562373096
3.0,test_image_18.png,1176.0,1973.0,1764.0,2000.0,617.4091629284901
0.0,test_image_2.png,505.0,375.0,564.0,379.0,64.79898987322332
1.0,test_image_2.png,513.0,943.0,556.0,956.0,55.55634918610404
2.0,test_image_2.png,522.0,1426.0,555.0,1428.0,34.65685424949238
3.0,test_image_2.png,542.0,1965.0,592.0,2051.0,125.15432893255063
2.0,test_image_2.png,555.0,1428.0,562.0,1460.0,34.89949493661167
2.0,test_image_2.png,555.0,1428.0,597.0,1423.0,44.071067811865476
1.0,test_image_2.png,556.0,956.0,606.0,941.0,56.79898987322332
1.0,test_image_2.png,556.0,956.0,558.0,965.0,9.82842712474619
0.0,test_image_2.png,564.0,379.0,603.0,427.0,68.8406204335659
0.0,test_image_2.png,564.0,379.0,596.0,376.0,33.242640687119284
4.0,test_image_2.png,589.0,2421.0,650.0,2395.0,71.76955262170043
3.0,test_image_2.png,592.0,2051.0,622.0,2082.0,48.69848480983498
3.0,test_image_2.png,592.0,2051.0,686.0,2074.0,106.0121933088197
0.0,test_image_2.png,596.0,376.0,604.0,361.0,18.899494936611667
0.0,test_image_2.png,596.0,376.0,1517.0,159.0,1013.3696244092025
2.0,test_image_2.png,597.0,1423.0,676.0,1408.0,86.62741699796949
2.0,test_image_2.png,597.0,1423.0,608.0,1446.0,28.727922061357862
4.0,test_image_2.png,650.0,2395.0,712.0,2320.0,107.12489168102775
4.0,test_image_2.png,650.0,2395.0,810.0,2363.0,173.25483399593907
2.0,test_image_2.png,676.0,1408.0,769.0,1392.0,100.7989898732233
2.0,test_image_2.png,676.0,1408.0,679.0,1419.0,12.242640687119287
3.0,test_image_2.png,686.0,2074.0,726.0,2120.0,69.59797974644663
3.0,test_image_2.png,686.0,2074.0,734.0,2082.0,52.14213562373094
3.0,test_image_2.png,734.0,2082.0,736.0,2094.0,12.828427124746192
3.0,test_image_2.png,734.0,2082.0,895.0,2062.0,173.18376618407368
2.0,test_image_2.png,769.0,1392.0,871.0,1366.0,113.35533905932733
2.0,test_image_2.png,769.0,1392.0,832.0,1459.0,98.36753236814704
4.0,test_image_2.png,810.0,2363.0,1664.0,2247.0,908.1909088590107
4.0,test_image_2.png,810.0,2363.0,832.0,2400.0,46.11269837220808
2.0,test_image_2.png,871.0,1366.0,1330.0,1289.0,498.1076477383254
2.0,test_image_2.png,871.0,1366.0,928.0,1410.0,81.0832611206852
3.0,test_image_2.png,895.0,2052.0,895.0,2062.0,10.828427124746192
3.0,test_image_2.png,895.0,2062.0,1031.0,2023.0,152.74011537017765
3.0,test_image_2.png,1031.0,2023.0,1058.0,1982.0,52.76955262170044
3.0,test_image_2.png,1031.0,2023.0,1875.0,1893.0,900.333044482742
0.0,test_image_3.png,512.0,439.0,662.0,425.0,156.62741699796953
1.0,test_image_3.png,512.0,1950.0,618.0,1934.0,115.69848480983498
2.0,test_image_3.png,512.0,2455.0,515.0,2455.0,3.0
2.0,test_image_3.png,514.0,2457.0,515.0,2455.0,2.414213562373095
2.0,test_image_3.png,515.0,2455.0,583.0,2458.0,71.72792206135784
